cell_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,DMSO_TF,Drug
file2_cell214,-0.027053407,-0.054158572,-0.02967662,-0.061051512,-0.02163498,-0.043516715,-0.04474816,-0.114615125,-0.020647669,0.024579277832764257,-0.038525987,-0.086135794,-0.030857337,-0.093489155,-0.084493021,-0.175837415,-0.031141642,-0.127090556,-0.032297942,-0.131610902,-0.02562678,-0.061237766,0.048141496301953225,-0.101702189,0.1959965014731026,0.4609841943454257,0.067460026,-0.09349309,-0.291675043,0.12215829316592305,-0.173256806,-0.007322023,0.055240932,0.018275922,-0.095829907,-0.054131013,0.10521550261487157,0.10980724418972883,-0.244666499,0.147044289,-0.117019554,0.016648432665870724,-0.184823958,-0.084491647,-0.143076748,0.4335975187847263,0.22348737388913056,0.016438819053153118,0.33035318336588393,-0.145720043,nan,2
file2_cell215,-0.022604274,-0.038444321,-0.008010166,-0.077791442,-0.016818991,-0.024964826,0.002453171,-0.082794179,-0.019688994,-0.030918811,-0.04777744,-0.037534672,-0.043566675,-0.043997987,-0.028660893,-0.063912213,0.010397422303632005,-0.040351006,-0.051605997,-0.074083832,0.004795161,-0.008954092,0.00307583,-0.025526389,-0.02513741,-0.067315304,0.013297493418960544,-0.081982127,-0.018384959,0.043772383233844574,-0.062792913,-0.08388283,0.018639219428777727,-0.049121054,-0.015823292,-0.010305495,-0.05150278,0.006984589,-0.099692532,-0.004848498,-0.063915228,-0.014635138,-0.069379498,-0.039596285,-0.007842378,0.010109851150303295,-0.091421278,-0.051925259,0.00553729,-0.03351558,nan,2
file2_cell216,-0.021248777,-0.040134078,-0.010639634,-0.086043251,-0.011151495,-0.021328829,-0.008123413,-0.093164524,-0.013695261,-0.019623806,-0.029249857,-0.11575259,-0.076297875,-0.051273659,-0.057379646,-0.051689417,0.027680888,-0.04048275,-0.074352398,-0.123942632,0.040000736,0.013163424,-0.013259425,-0.092392966,-0.015126659,-0.016816664,0.046252208,-0.100336131,-0.034882575,0.027135030900820176,-0.097828358,-0.058528815,0.018655353957752578,-0.09021681,-0.007835492,-0.02160596,-0.032972524,-0.000569061,-0.052834694,-0.007816278,-0.062154637,-0.027134106,-0.007789229,-0.042010216,0.004423497,0.022828637847671238,-0.105660614,-0.037911758,0.006055663,0.11526405270175062,nan,2
file2_cell217,-0.020176276,-0.035470216,-0.008021046,-0.071974521,-0.013802137,-0.022202184,-0.008312214,-0.074589282,-0.016498297,-0.014859403,-0.027851355,-0.082079666,-0.063499409,-0.025264759,-0.053131813,-0.035577375,0.010658546955638476,-0.047308021,-0.026263099,-0.051992256,-0.013283364,-0.025068219,0.018114536487018162,-0.074728879,0.011288771551199105,-0.014125982,0.045367843,-0.041499478,-0.019861498,0.000905963,-0.019572994,-0.003382246,0.025399248941902746,-0.074755007,-0.015907634,-0.010362618,0.004402198,0.00411659,-0.00624175,-0.010896312,-0.039342331,0.013838223125682957,0.024422066693667376,-0.007738435,-0.050523891,0.005014997,-0.041129322,-0.003471952,0.030112530351873515,-0.001525347,nan,2
file2_cell218,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335,-0.02965818,-0.043523173,-0.071280694,0.020874204438903955,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751613717751175,0.006813522,-0.02289874,-0.027995479,0.015647064,-0.016011727,-0.00985547,0.027433457657317358,-0.008681521,nan,2
file2_cell219,-0.037073774,0.02256956,-0.063281933,-0.091388904,0.049965374,-0.151496078,-0.009083195,-0.197420434,-0.059435257,-0.033794816,0.096177689,-0.344333215,-0.355647182,-0.207469815,-0.036697064,-0.356944016,0.30948653895672074,-0.447095788,0.24741501947761763,-0.099169595,0.15005676404770196,-0.186975186,0.10276667881118054,0.46731117519788484,0.9880966554828929,-0.712337767,-0.192549258,0.47363154045148215,1.1783456310350895,-0.469372505,-2.27778329,-0.502818236,-0.284484223,3.546523250050645,0.022392043,4.076809348,3.5653155211036287,4.381455205119691,1.3765928631951738,-1.46610022,1.0024148366636203,-1.613830276,0.9500935225259934,-0.13430927,-1.020321885,-0.481833646,0.081467677,-0.938954475,-0.696809321,-0.55840244,nan,2
file2_cell22,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335,-0.02965818,-0.043523173,-0.071280694,0.020874204438903955,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751613717751175,0.006813522,-0.02289874,-0.027995479,0.015647064,-0.016011727,-0.00985547,0.027433457657317358,-0.008681521,nan,2
file2_cell220,-0.065878198,0.15034911793849443,-0.009060158,0.044568283,-0.123383135,0.025385588049021236,-0.061683209,0.23291559712745794,0.25207870201620436,0.001211374,-0.301031806,0.380713727,-0.163482322,-0.780464352,0.7068151986331803,-0.210740347,0.3058958901460251,-0.137598562,-1.325775504,0.7271249506729055,-0.200384658,-0.555372578,0.18089603514925612,-1.328709073,0.678963506,-0.182967928,-0.895380721,0.2912858481100052,-0.458417393,-0.304618146,-0.049616212,2.243728372961864,-1.95377594,-1.40108487,-0.106258088,-0.688038376,0.49457819789658547,3.370031045212226,1.194043855936092,-0.019551912,1.9103489989390352,1.650357481218917,0.15939343622005708,-2.186624353,0.29232204337729645,-2.832237517,-2.500344327,3.079127055432757,-5.396586247,2.1004422141852053,nan,2
file2_cell221,-0.029945035,-0.051268031,0.015826634434968536,-0.074352348,0.014197535826680742,-0.033274615,-0.012126117,-0.060878671,-0.029658751,-0.035879901,-0.04240755,-0.015289593,-0.041919287,-0.058474881,-0.05405419,-0.040608037,0.013342646890214128,-0.038204818,-0.069272102,-0.114917527,0.005453429,0.009630224,-0.045078315,-0.009920323,-0.035152297,-0.04351592,-0.005992337,-0.071444045,-0.003763737,0.007802489,-0.02660065,-0.080779243,-0.013236191,-0.067650554,0.009394754,0.006607229,-0.05662516,0.009812648,-0.052296114,-0.030969445,-0.073806296,0.012789010761776909,-0.058355924,0.002116369,0.020469632714876305,0.025793751,-0.093329239,-0.074883073,0.010141820986917722,-0.014621518,nan,2
file2_cell222,-0.024148347,-0.039658004,-0.008602494,-0.080178166,-0.014212844,-0.02757737,-0.014835828,-0.081349496,-0.020825616,-0.018658897,-0.037196808,-0.089727506,-0.074756586,-0.025272261,-0.064302486,-0.021314881,0.007203142,-0.05789098,-0.015913847,-0.040426784,-0.033764464,-0.024477362,0.032498996,-0.07910846,0.022808288,-0.006732579,0.049287015,-0.043099324,-0.027124996,0.010737221081942484,-0.010428403,-0.003361435,0.037227975,-0.086574216,-0.010136182,-0.022327266,0.00627637,0.003460374,-0.003396865,-0.020177623,-0.054803838,0.010892122223565425,0.034980264,0.001351783,-0.064032073,-0.001360059,-0.056189994,0.000355647,0.03171892,0.002765541,nan,2
file2_cell223,-0.054333376,-0.277256774,0.06444056,-0.26314062,-0.046398961,-0.334047612,-0.507164519,0.020165287680991673,0.095549809,-0.046646783,-0.453753421,-0.206494461,-0.219028738,0.33259465746419414,-0.07337469,-0.486845661,-0.291677775,-0.32513317,-1.033545253,-0.356436537,-1.18935728,1.0051935667880165,-0.562852528,1.557405555419925,-0.530027192,0.33341521552710435,-1.244734504,2.0713362253081735,-1.081922262,-2.537572096,1.3341516906641369,-0.365637167,-0.851411707,0.45037448625292636,-0.826166475,-0.301096477,1.3878475364648895,-0.361313192,-0.650341874,0.16803317066028262,-2.456245669,-1.031503747,2.5155101867289336,3.889412691591157,0.82431252,2.397302520469617,0.079830273,-0.615463928,-1.756501114,-0.593189278,nan,2
file2_cell224,-0.331274185,-0.202244343,0.31079127766725295,0.10923324902230876,-0.553354076,0.20506490433464114,0.49195528399199395,-0.104903935,-0.282954988,0.20852169931102219,-1.50093109,0.6260948412077442,0.14727930853897084,-0.267365642,-1.121808144,-2.789259252,1.2429766197361078,1.4422446666554958,-2.430820933,-0.630683177,0.054057624,2.763507673,3.304486820841642,-2.4139247,-1.075063566,-0.605732277,-0.53928371,-0.923238317,3.998361609,-3.012904815,-1.050912975,1.5494148206112774,0.46167925983752145,-0.367244181,1.9745339532345072,-2.073153198,2.4393765721057488,-2.129938114,0.9672420925149269,-7.08219237,3.367433216428863,-1.007446081,-1.00371688,0.4814765357784271,-2.407258505,2.156685196855348,-5.164070457,-10.49769578,0.9597406994839384,10.490624694630744,nan,2
file2_cell225,-0.021366103,-0.047599706,0.028362111080516707,-0.139999782,-0.030042016,-0.041206127,-0.047704386,-0.106463556,-0.136313756,-0.008015244,0.002682118,-0.148598758,-0.13354651,-0.080667374,0.021042065119651194,-0.211528773,-0.106610527,0.011375611118422328,-0.002187785,-0.177671865,-0.037955255,-0.142957187,0.064487053,-0.107556651,-0.078941282,-0.069411457,-0.093581584,-0.036333316,-0.116996344,-0.021904852,0.019114995695698293,0.059180123,0.2272432431991067,-0.042827131,0.10313919996288276,-0.119507566,0.20882710429072357,-0.091233791,0.2817225202547181,0.15091291263867765,-0.147341988,-0.129179111,0.14210318899099716,0.31830192995794937,-0.39638503,0.13821414175878444,-0.122169482,0.12055236384028085,-0.241824889,0.11712218162694542,nan,2
file2_cell226,-0.071277834,-0.046577782,0.043641281,-0.120037782,-0.024870021,-0.124573604,0.11089580562702836,-0.138784373,-0.167744872,-0.033672525,-0.171109086,0.45957270533158123,-0.130406205,-0.518392807,6.168074209355301,0.33425301625628256,-1.036448359,0.9018900636434846,0.9284421489007004,-0.370055945,-0.172747709,0.17208604558728174,-0.264743324,0.53441471,-0.049297665,0.3709525334626917,-0.244457985,0.8621768829791874,-0.549296112,0.49436536885963295,1.4129468370515923,1.3672548368018707,0.13103858184488434,-1.635011787,-1.02397357,1.4094152534650743,-1.010305681,0.937210115,-0.792403941,-0.299163683,1.071658530385546,-0.592736163,-0.260264441,-0.297198437,-0.667932988,-0.799621252,-0.025752152,0.8260146540049685,0.12069209976150892,-0.142141721,nan,2
file2_cell227,-0.024543128,-0.040074225,-0.008660284,-0.080993519,-0.014253663,-0.028111605,-0.015484205,-0.082021387,-0.021255704,-0.019036525,-0.038125644,-0.090487618,-0.075875426,-0.025273006,-0.065412729,-0.019897345,0.006859712,-0.058942811,-0.014885244,-0.039277302,-0.035800062,-0.024418637,0.033928654,-0.079543743,0.023953202624449603,-0.005997756,0.049676538065073474,-0.043258331,-0.027846908,0.011714340943853485,-0.00951953,-0.003359366,0.038403621,-0.087748917,-0.009562563,-0.023516422,0.006462642,0.003395153,-0.003114114,-0.021100084,-0.056340544,0.010599312,0.036029634,0.002255251,-0.065374639,-0.00199367,-0.057686861,0.000736069,0.031878577,0.003192009,nan,2
file2_cell228,-0.026415214,-0.106154738,-0.036924204,-0.193256222,0.13689183040387204,0.034434654,-0.072708909,0.05168749,-0.111918925,-0.102035404,-0.0705433,-0.150421047,0.40079455393259206,0.046663734175166796,0.028286966446112137,0.19142027696465647,-0.239902937,0.059737138,-0.075943449,-0.096695998,0.2144575691024664,-0.068318195,-0.354249767,0.12102661291878314,-0.877411112,0.17125437612081204,0.004714586,0.5636212421561403,0.5867508067090698,-0.658427651,1.0406019711547736,-0.128842603,-0.492367994,1.1888154816336969,-0.270002203,0.1685321630160288,0.6913532580656931,0.15989837359646664,1.1654413417646283,0.11445671418119653,0.039878114,0.25046256420457225,0.6202181799057572,0.33022320864247917,0.4576002150529502,-0.722753545,-1.236517728,0.063234214,-0.90644301,-0.712769184,nan,2
file2_cell229,-0.023122264,-0.041033136,-0.020271654,-0.075333877,-0.017931381,-0.030713146,-0.072872437,0.065336751,-0.010731817,-0.028020443,-0.031160641,-0.051326056,-0.056455119,-0.02524484,-0.086905874,-0.093804942,0.015745765,-0.05846819,-0.045266621,-0.084631302,-0.049427416,0.068512067,0.070990626,-0.032226818,-0.130575058,0.008027816,0.033659358,0.055402911,-0.000752574,0.017665613577087493,-0.055519002,-0.054880034,0.094632442,-0.151297104,-0.045488368,0.037216301,-0.02973283,-0.00279571,-0.027051095,0.020373819,-0.06149732,-0.047921562,-0.055329108,-0.052501913,-0.048715298,-0.019153781,0.16527153963281702,-0.11221036,-0.165990753,-0.147501253,nan,2
file2_cell23,-0.063598185,-0.133992396,-0.137177285,-0.071965525,-0.062167204,0.10841027704668746,-0.440356944,0.072707187,-0.456825793,0.091434826,-1.029018753,-0.340398688,-0.865077478,-0.420157142,0.6010800384656707,-0.801787361,0.3773299400095128,0.5472574939147297,1.6037813292429552,0.22207624111375177,-0.216509308,-0.314436062,-1.810515208,0.6765526618724373,-0.731454542,1.3395757420677976,-2.351099622,-0.804127043,0.9690201072087758,0.41648513659062825,-5.234521871,-1.576614571,3.2689240666381005,-1.256505622,-1.671874525,0.8492330536537739,-7.118889523,0.41958989890793935,11.263832722965178,5.623701228412627,3.6069515513579185,4.191365874073058,4.258992362812249,-0.81988906,-1.896751464,3.167169984258606,0.7111528668014653,-0.442750405,-0.241546488,0.9691274683303761,nan,2
file2_cell230,-0.014076006,-0.03161843,-0.006989749,-0.068722043,-0.064142559,-0.034319977,-0.019131416,-0.047314277,0.028873684874274247,-0.058813625,-0.049110238,-0.102679994,-0.194555446,-0.077117515,-0.058849503,0.034086357301452534,-0.094680555,-0.096910894,0.12656645310049178,0.057741279,-0.018577103,-0.11817065,0.11847618995668716,-0.064507341,0.075694854,-0.03160251,0.23705664757440548,0.1503159538955032,0.05866248,-0.265168125,-0.028777911,0.11893901335932718,0.088111444,-0.114891314,0.15555336690838556,0.00628014,-0.106919084,-0.23941802,-0.360888801,0.23108142852186941,-0.04685037,0.37199953494288096,-0.266758724,0.022105973691787965,0.657316713,-0.172012035,0.2450805525611988,0.4141147695356622,0.43787584258478185,0.4574361294604634,nan,2
file2_cell231,-0.020518652,-0.035831186,-0.008071165,-0.072681641,-0.013837538,-0.022665503,-0.008874523,-0.075171984,-0.016871293,-0.015186903,-0.028656894,-0.082738878,-0.06446973,-0.025265405,-0.054094678,-0.034348008,0.010360705535948403,-0.048220227,-0.025371037,-0.050995361,-0.015048749,-0.02501729,0.019354417,-0.07510638,0.012281706,-0.013488702,0.04570566,-0.041637378,-0.020487581,0.001753376,-0.018784769,-0.003380452,0.026418835,-0.075773773,-0.015410159,-0.01139392,0.004563744,0.004060027,-0.005996533,-0.011696322,-0.040675048,0.013584281596353685,0.025332138992361454,-0.006954896,-0.051688239,0.004465494,-0.042427489,-0.003142029,0.030250994372694146,-0.001155491,nan,2
file2_cell232,-0.038185082,-0.065565848,0.014055065190148245,-0.076585847,0.029326435,-0.04953377,-0.113686351,0.12761873610194388,-0.028205995,-0.043489165,-0.031982644,-0.007686395,-0.056470444,-0.05061337,-0.138519217,-0.065816691,0.019410794,-0.063340853,-0.074627384,-0.152539246,-0.067175372,0.12246430920397287,0.014442592424006813,0.006381358,-0.177665348,0.048138165,-0.00144237,0.088404406,0.022504119,-0.023158458,-0.007149355,-0.073074164,0.067149678,-0.20243303,-0.009124707,0.067698598,-0.052302989,1.3084535155899659e-05,0.031821585,-0.018358733,-0.095254607,-0.024968188,-0.062978521,0.003998815,-0.00623534,-0.003398229,0.19482344193231832,-0.178290007,-0.207381508,-0.1538697,nan,2
file2_cell233,-0.027232766,0.5219329216681375,-0.00322084,-0.029992589,-0.111338648,-0.05566579,-0.02110569,-0.117073358,-0.08347177,-0.063301203,-0.047293729,-0.146987792,-0.103510957,-0.072879724,-0.049668251,0.036409233,-0.104151446,0.003047707,-0.16343049,-0.182904137,-0.057448771,-0.277796382,0.026770793190999693,-0.143956805,0.092730273,-0.203819107,0.24736143271118388,-0.106768405,0.1968742612599979,0.18096522743863808,0.085117269,0.054357685,0.20487511070698064,-0.38476156,-0.045715422,-0.337769243,-0.160967274,0.10290456969303942,-0.159399111,0.16608805217724393,-0.399805405,-0.042453783,-0.063107918,0.032975874256053604,-0.202412561,-0.028220335,-0.015821636,-0.162169829,-0.591804133,-0.162483104,nan,2
file2_cell234,-0.030372163,-0.043107123,0.026387373894637467,-0.148569925,-0.082591955,-0.003018374,-0.004564662,-0.142728554,-0.16314501,-0.174361313,-0.114964602,-0.033123115,-0.124352305,0.040178145230757675,0.022621963833355244,-0.22195182,-0.101608214,0.15584008237216068,-0.190616432,-0.311569898,0.023558313314055633,-0.223429813,-0.35052193,-0.280126239,0.28790389315078196,-0.112253642,0.004211274,-0.147006794,0.20491209104868305,0.2222449334596831,0.2297909184597226,0.083729627,-0.657335853,-0.242190183,-0.222928888,0.15188879010738746,-0.391767932,0.4908529547880587,-0.509621337,-0.374347605,-0.512487685,-0.099842496,-0.43911355,0.3610479445733714,-0.162675569,-0.790662748,0.3302356833959464,0.022054198327360927,-0.46087091,0.28456762002523617,nan,2
file2_cell235,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335,-0.02965818,-0.043523173,-0.071280694,0.020874204438903955,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751613717751175,0.006813522,-0.02289874,-0.027995479,0.015647064,-0.016011727,-0.00985547,0.027433457657317358,-0.008681521,nan,2
file2_cell236,-0.021652155,-0.037026248,-0.008237091,-0.075022701,-0.013954741,-0.02419941,-0.010736155,-0.077101135,-0.018106173,-0.016271158,-0.03132379,-0.084921329,-0.067682171,-0.025267546,-0.057282434,-0.030277944,0.009374642,-0.051240268,-0.022417688,-0.047694942,-0.020893405,-0.024848678,0.023459285052478566,-0.076356174,0.015569010284366686,-0.011378859,0.046824067,-0.042093924,-0.022560353,0.004558905,-0.016175192,-0.003374513,0.029794379,-0.079146601,-0.01376317,-0.014808251,0.005098573,0.003872764,-0.005184693,-0.014344914,-0.045087272,0.012743558,0.028345113729081304,-0.004360836,-0.055543046,0.002646255,-0.046725327,-0.002049753,0.030709406959557657,6.899282707692979e-05,nan,2
file2_cell237,-0.123766096,0.056290732,-0.034385744,-0.093984865,0.082547632,0.23389941601692754,-0.031915591,-0.253967831,-0.072428303,-0.114408861,-0.155956017,0.41383404935531015,0.6046650604188744,0.071085383,0.3438679079848243,0.3166357353127448,-0.005521531,0.28226109878719186,-0.41901981,-0.582357073,0.2563982436018524,-0.51184837,-1.056075034,-1.746465491,-0.462660347,0.044339907106673834,0.20015373326474137,-1.426274481,1.0532798993099615,0.082865666,0.6393534387903751,0.25730387903290425,-0.19869294,-1.125347723,-1.580246561,2.577193006208555,0.7171192248141762,-0.758708888,-3.329276573,-0.50987106,2.517185857873477,-3.339978082,0.986405756,0.050834922,-0.401541838,-2.015210684,-0.161968743,-1.993030656,0.5569671541372273,-3.697320561,nan,2
